		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
25/07/23	20:15	8.4	8.4	8.3	15	-16.8	0.4	NW	0.13	1.8	NNW	8.4	7.1	7.1	662.3	0.00	0.0	0.035	0.000	20.3	18	-4.8	17.5	4.25	 .7817	105	4	100.0	5
25/07/23	20:20	8.3	8.4	8.3	16	-16.1	0.0	NW	0.00	0.9	NW	8.3	7.0	7.0	662.2	0.00	0.0	0.035	0.000	20.3	17	-5.6	17.4	4.05	 .7818	104	4	99.0	5
25/07/23	20:25	8.2	8.3	8.2	18	-14.8	0.4	NW	0.13	1.8	NW	8.2	6.9	6.9	662.4	0.00	0.0	0.035	0.000	20.2	18	-4.9	17.4	4.25	 .7820	106	4	100.0	5
25/07/23	20:30	8.2	8.2	8.2	19	-14.1	0.4	NW	0.13	1.3	NW	8.2	7.0	7.0	662.5	0.00	0.0	0.035	0.000	20.2	18	-4.9	17.4	4.25	 .7821	103	4	98.1	5
25/07/23	20:35	8.2	8.3	8.2	18	-14.8	0.0	NW	0.00	0.9	NW	8.2	6.9	6.9	662.5	0.00	0.0	0.035	0.000	20.2	17	-5.6	17.4	4.05	 .7823	103	4	98.1	5
25/07/23	20:40	7.9	8.2	7.9	19	-14.4	0.0	NNW	0.00	0.9	NNW	7.9	6.7	6.7	662.5	0.00	0.0	0.036	0.000	20.2	17	-5.6	17.4	4.05	 .7823	103	4	98.1	5
25/07/23	20:45	7.6	7.9	7.6	20	-14.0	0.0	---	0.00	0.0	---	7.6	6.4	6.4	662.5	0.00	0.0	0.037	0.000	20.2	17	-5.6	17.4	4.05	 .7824	101	4	96.2	5
25/07/23	20:50	7.2	7.6	7.2	21	-13.7	0.0	---	0.00	0.0	---	7.2	6.1	6.1	662.7	0.00	0.0	0.039	0.000	20.1	17	-5.7	17.2	4.05	 .7828	102	4	97.1	5
25/07/23	20:55	6.9	7.2	6.9	22	-13.4	0.0	---	0.00	0.0	---	6.9	5.8	5.8	662.7	0.00	0.0	0.040	0.000	20.1	18	-5.0	17.3	4.25	 .7826	102	4	97.1	5
25/07/23	21:00	6.8	6.9	6.8	22	-13.5	0.0	NNW	0.00	0.4	NNW	6.8	5.7	5.7	662.7	0.00	0.0	0.040	0.000	20.1	18	-5.0	17.3	4.25	 .7826	106	4	100.0	5
25/07/23	21:05	6.7	6.8	6.7	23	-13.0	0.0	---	0.00	0.0	---	6.7	5.6	5.6	662.7	0.00	0.0	0.041	0.000	20.1	18	-5.0	17.3	4.25	 .7826	103	4	98.1	5
25/07/23	21:10	6.4	6.7	6.4	23	-13.3	0.0	NNW	0.00	0.9	NNW	6.4	5.3	5.3	662.7	0.00	0.0	0.041	0.000	20.0	18	-5.1	17.2	4.25	 .7829	103	4	98.1	5
25/07/23	21:15	6.2	6.4	6.2	24	-12.9	0.0	NW	0.00	0.9	NW	6.2	5.2	5.2	662.8	0.00	0.0	0.042	0.000	20.0	18	-5.1	17.2	4.25	 .7830	105	4	100.0	5
25/07/23	21:20	6.0	6.2	6.0	25	-12.6	0.0	NNW	0.00	0.9	NNW	6.0	5.0	5.0	662.8	0.00	0.0	0.043	0.000	20.0	18	-5.1	17.2	4.25	 .7831	107	4	100.0	5
25/07/23	21:25	5.8	6.0	5.8	25	-12.7	0.0	---	0.00	0.0	---	5.8	4.8	4.8	662.8	0.00	0.0	0.043	0.000	20.0	18	-5.1	17.2	4.25	 .7830	105	4	100.0	5
25/07/23	21:30	5.8	5.8	5.8	25	-12.7	0.0	---	0.00	0.0	---	5.8	4.8	4.8	663.0	0.00	0.0	0.043	0.000	20.0	18	-5.1	17.2	4.25	 .7832	105	4	100.0	5
25/07/23	21:35	5.7	5.8	5.7	25	-12.8	0.0	---	0.00	0.0	---	5.7	4.7	4.7	663.1	0.00	0.0	0.044	0.000	20.0	18	-5.1	17.2	4.25	 .7834	104	4	99.0	5
25/07/23	21:40	5.7	5.7	5.7	25	-12.8	0.0	NNW	0.00	0.4	NNW	5.7	4.7	4.7	663.0	0.00	0.0	0.044	0.000	20.0	18	-5.1	17.2	4.25	 .7833	102	4	97.1	5
25/07/23	21:45	5.7	5.8	5.7	24	-13.3	0.0	---	0.00	0.0	---	5.7	4.7	4.7	663.1	0.00	0.0	0.044	0.000	19.9	18	-5.1	17.1	4.25	 .7836	105	4	100.0	5
25/07/23	21:50	5.7	5.8	5.7	24	-13.3	0.0	---	0.00	0.0	---	5.7	4.7	4.7	663.2	0.00	0.0	0.044	0.000	19.9	18	-5.1	17.1	4.25	 .7837	106	4	100.0	5
25/07/23	21:55	5.6	5.7	5.6	25	-12.9	0.0	---	0.00	0.0	---	5.6	4.6	4.6	663.2	0.00	0.0	0.044	0.000	19.9	18	-5.1	17.1	4.25	 .7837	103	4	98.1	5
25/07/23	22:00	5.6	5.6	5.6	25	-12.9	0.0	---	0.00	0.0	---	5.6	4.6	4.6	663.2	0.00	0.0	0.044	0.000	19.9	18	-5.1	17.1	4.25	 .7836	104	4	99.0	5
25/07/23	22:05	5.6	5.6	5.6	23	-13.9	0.0	---	0.00	0.0	---	5.6	4.6	4.6	663.1	0.00	0.0	0.044	0.000	19.9	18	-5.1	17.1	4.25	 .7836	100	4	95.2	5
25/07/23	22:10	5.6	5.6	5.6	23	-13.9	0.0	---	0.00	0.0	---	5.6	4.6	4.6	663.2	0.00	0.0	0.044	0.000	19.9	18	-5.1	17.1	4.25	 .7837	101	4	96.2	5
25/07/23	22:15	5.6	5.6	5.6	22	-14.5	0.0	NW	0.00	0.9	NW	5.6	4.6	4.6	663.3	0.00	0.0	0.044	0.000	19.8	18	-5.2	17.0	4.25	 .7842	102	4	97.1	5
25/07/23	22:20	5.7	5.7	5.6	20	-15.6	0.0	NW	0.00	0.9	NW	5.7	4.6	4.6	663.3	0.00	0.0	0.044	0.000	19.8	18	-5.2	17.0	4.25	 .7842	105	4	100.0	5
25/07/23	22:25	5.6	5.7	5.6	20	-15.6	0.0	NNW	0.00	1.3	NNW	5.6	4.6	4.6	663.4	0.00	0.0	0.044	0.000	19.8	18	-5.2	17.0	4.25	 .7843	106	4	100.0	5
25/07/23	22:30	5.6	5.6	5.6	20	-15.7	0.4	NW	0.13	1.3	NNW	5.6	4.5	4.5	663.3	0.00	0.0	0.044	0.000	19.8	18	-5.2	17.0	4.25	 .7842	105	4	100.0	5
25/07/23	22:35	5.4	5.6	5.4	20	-15.8	0.4	NW	0.13	1.3	NW	5.4	4.4	4.4	663.4	0.00	0.0	0.045	0.000	19.8	18	-5.2	17.0	4.25	 .7843	105	4	100.0	5
25/07/23	22:40	5.4	5.4	5.3	19	-16.4	0.4	NW	0.13	1.3	NW	5.4	4.3	4.3	663.4	0.00	0.0	0.045	0.000	19.7	18	-5.3	16.8	4.25	 .7846	106	4	100.0	5
25/07/23	22:45	5.3	5.3	5.3	19	-16.5	0.4	NNW	0.13	2.2	NNW	5.3	4.2	4.2	663.6	0.00	0.0	0.045	0.000	19.7	18	-5.3	16.8	4.25	 .7848	104	4	99.0	5
25/07/23	22:50	5.2	5.3	5.2	19	-16.6	0.4	NNW	0.13	1.3	NNW	5.2	4.1	4.1	663.6	0.00	0.0	0.046	0.000	19.7	18	-5.3	16.8	4.25	 .7848	106	4	100.0	5
25/07/23	22:55	5.1	5.2	5.1	19	-16.7	0.4	NNW	0.13	1.8	NW	5.1	4.0	4.0	663.6	0.00	0.0	0.046	0.000	19.7	18	-5.3	16.8	4.25	 .7848	101	4	96.2	5
25/07/23	23:00	5.0	5.1	5.0	19	-16.8	0.4	NNW	0.13	1.8	NNW	5.0	3.9	3.9	663.5	0.00	0.0	0.046	0.000	19.7	18	-5.3	16.8	4.25	 .7847	104	4	99.0	5
25/07/23	23:05	4.8	5.0	4.8	19	-16.9	0.4	NW	0.13	1.8	NNW	4.8	3.8	3.8	663.5	0.00	0.0	0.047	0.000	19.7	18	-5.3	16.8	4.25	 .7848	105	4	100.0	5
25/07/23	23:10	4.7	4.8	4.7	19	-17.0	0.4	NNW	0.13	1.8	NW	4.7	3.7	3.7	663.4	0.00	0.0	0.047	0.000	19.7	18	-5.3	16.8	4.25	 .7846	106	4	100.0	5
25/07/23	23:15	4.7	4.7	4.6	19	-17.0	0.4	NW	0.13	1.3	NW	4.7	3.6	3.6	663.4	0.00	0.0	0.047	0.000	19.7	18	-5.3	16.8	4.25	 .7848	104	4	99.0	5
25/07/23	23:20	4.6	4.6	4.6	19	-17.1	0.4	NW	0.13	1.3	NNW	4.6	3.5	3.5	663.4	0.00	0.0	0.048	0.000	19.7	18	-5.3	16.8	4.25	 .7847	99	4	94.3	5
25/07/23	23:25	4.4	4.6	4.4	19	-17.3	0.4	NW	0.13	1.3	NW	4.4	3.4	3.4	663.3	0.00	0.0	0.048	0.000	19.7	18	-5.3	16.8	4.25	 .7847	100	4	95.2	5
25/07/23	23:30	4.3	4.4	4.3	19	-17.4	0.4	NW	0.13	1.3	WNW	4.3	3.3	3.3	663.3	0.00	0.0	0.049	0.000	19.7	18	-5.3	16.8	4.25	 .7846	74	4	70.5	5
25/07/23	23:35	4.2	4.3	4.2	19	-17.5	0.4	NW	0.13	1.8	NW	4.2	3.2	3.2	663.3	0.00	0.0	0.049	0.000	19.6	18	-5.4	16.7	4.25	 .7850	102	4	97.1	5
25/07/23	23:40	4.1	4.2	4.1	18	-18.2	0.9	NW	0.27	2.2	NW	3.9	3.0	2.8	663.2	0.00	0.0	0.050	0.000	19.6	18	-5.4	16.7	4.25	 .7849	101	4	96.2	5
25/07/23	23:45	3.9	4.1	3.9	18	-18.3	0.4	NW	0.13	1.3	NNW	3.9	2.9	2.9	663.2	0.00	0.0	0.050	0.000	19.6	18	-5.4	16.7	4.25	 .7848	107	4	100.0	5
25/07/23	23:50	3.8	3.9	3.8	18	-18.4	0.4	NW	0.13	2.2	NW	3.8	2.8	2.8	663.1	0.00	0.0	0.050	0.000	19.6	18	-5.4	16.7	4.25	 .7847	106	4	100.0	5
25/07/23	23:55	3.8	3.8	3.8	18	-18.4	0.4	NW	0.13	2.2	NW	3.8	2.8	2.8	663.2	0.00	0.0	0.051	0.000	19.6	18	-5.4	16.7	4.25	 .7848	106	4	100.0	5
26/07/23	00:00	3.8	3.8	3.7	18	-18.4	0.9	NW	0.27	2.7	NW	3.6	2.8	2.6	663.2	0.00	0.0	0.051	0.000	19.6	18	-5.4	16.7	4.25	 .7848	104	4	99.0	5
26/07/23	0:05	3.7	3.8	3.7	18	-18.5	0.4	NNW	0.13	1.8	NW	3.7	2.7	2.7	663.2	0.00	0.0	0.051	0.000	19.4	18	-5.5	16.5	4.25	 .7852	104	4	99.0	5
26/07/23	0:10	3.6	3.7	3.6	18	-18.6	0.4	NW	0.13	2.2	NW	3.6	2.6	2.6	663.1	0.00	0.0	0.051	0.000	19.4	18	-5.5	16.5	4.25	 .7851	107	4	100.0	5
26/07/23	0:15	3.6	3.6	3.6	19	-18.0	0.4	NNW	0.13	1.8	NW	3.6	2.6	2.6	663.0	0.00	0.0	0.051	0.000	19.4	18	-5.5	16.5	4.25	 .7850	103	4	98.1	5
26/07/23	0:20	3.5	3.6	3.5	19	-18.0	0.4	NW	0.13	2.2	NNW	3.5	2.5	2.5	663.0	0.00	0.0	0.052	0.000	19.4	18	-5.5	16.5	4.25	 .7850	103	4	98.1	5
26/07/23	0:25	3.6	3.6	3.5	20	-17.4	0.4	NW	0.13	1.3	NW	3.6	2.6	2.6	663.1	0.00	0.0	0.051	0.000	19.4	18	-5.5	16.5	4.25	 .7851	105	4	100.0	5
26/07/23	0:30	3.6	3.6	3.6	19	-17.9	0.4	NW	0.13	1.8	WNW	3.6	2.6	2.6	663.1	0.00	0.0	0.051	0.000	19.4	18	-5.6	16.4	4.25	 .7852	102	4	97.1	5
26/07/23	0:35	3.6	3.7	3.6	20	-17.3	0.4	NW	0.13	1.8	WNW	3.6	2.7	2.7	663.0	0.00	0.0	0.051	0.000	19.4	18	-5.6	16.4	4.25	 .7851	106	4	100.0	5
26/07/23	0:40	3.5	3.6	3.5	20	-17.4	0.0	NNW	0.00	1.3	NNW	3.5	2.6	2.6	662.9	0.00	0.0	0.052	0.000	19.4	18	-5.6	16.4	4.25	 .7850	103	4	98.1	5
26/07/23	0:45	3.3	3.5	3.3	20	-17.6	0.4	NNW	0.13	1.3	NNW	3.3	2.4	2.4	662.9	0.00	0.0	0.052	0.000	19.4	18	-5.6	16.4	4.25	 .7850	103	4	98.1	5
26/07/23	0:50	3.1	3.3	3.1	21	-17.2	0.0	N	0.00	0.4	NNW	3.1	2.2	2.2	662.8	0.00	0.0	0.053	0.000	19.3	18	-5.7	16.3	4.25	 .7852	106	4	100.0	5
26/07/23	0:55	2.7	3.1	2.7	22	-16.9	0.0	NNW	0.00	0.9	NNW	2.7	1.8	1.8	662.8	0.00	0.0	0.054	0.000	19.3	18	-5.7	16.3	4.25	 .7852	105	4	100.0	5
26/07/23	1:00	2.6	2.7	2.6	23	-16.5	0.0	N	0.00	0.9	NNE	2.6	1.7	1.7	662.8	0.00	0.0	0.055	0.000	19.3	18	-5.7	16.3	4.25	 .7852	104	4	99.0	5
26/07/23	1:05	2.7	2.7	2.6	22	-16.9	0.0	N	0.00	0.9	NNE	2.7	1.8	1.8	662.7	0.00	0.0	0.054	0.000	19.3	18	-5.7	16.3	4.25	 .7850	105	4	100.0	5
26/07/23	1:10	2.9	2.9	2.8	21	-17.3	0.0	N	0.00	0.4	NNE	2.9	2.0	2.0	662.6	0.00	0.0	0.053	0.000	19.2	18	-5.7	16.3	4.25	 .7852	106	4	100.0	5
26/07/23	1:15	3.1	3.1	2.9	20	-17.8	0.0	NNE	0.00	0.9	N	3.1	2.1	2.1	662.7	0.00	0.0	0.053	0.000	19.2	18	-5.7	16.3	4.25	 .7853	101	4	96.2	5
26/07/23	1:20	3.1	3.1	3.0	20	-17.8	0.0	---	0.00	0.0	---	3.1	2.1	2.1	662.7	0.00	0.0	0.053	0.000	19.2	18	-5.7	16.3	4.25	 .7853	104	4	99.0	5
26/07/23	1:25	3.1	3.1	3.0	19	-18.4	0.0	---	0.00	0.0	---	3.1	2.1	2.1	662.6	0.00	0.0	0.053	0.000	19.2	17	-6.5	16.3	4.05	 .7854	101	4	96.2	5
26/07/23	1:30	3.1	3.1	3.0	19	-18.4	0.0	---	0.00	0.0	---	3.1	2.1	2.1	662.7	0.00	0.0	0.053	0.000	19.2	18	-5.7	16.3	4.25	 .7852	105	4	100.0	5
26/07/23	1:35	3.0	3.1	3.0	19	-18.4	0.0	---	0.00	0.0	---	3.0	2.1	2.1	662.7	0.00	0.0	0.053	0.000	19.1	18	-5.8	16.2	4.25	 .7856	104	4	99.0	5
26/07/23	1:40	2.9	3.0	2.9	19	-18.5	0.0	---	0.00	0.0	---	2.9	2.0	2.0	662.7	0.00	0.0	0.053	0.000	19.1	18	-5.8	16.2	4.25	 .7856	102	4	97.1	5
26/07/23	1:45	2.9	2.9	2.9	18	-19.2	0.0	---	0.00	0.0	---	2.9	1.9	1.9	662.7	0.00	0.0	0.054	0.000	19.1	18	-5.8	16.2	4.25	 .7856	106	4	100.0	5
26/07/23	1:50	2.7	2.9	2.7	19	-18.7	0.0	NNW	0.00	1.3	NNW	2.7	1.8	1.8	662.7	0.00	0.0	0.054	0.000	19.1	18	-5.8	16.2	4.25	 .7856	103	4	98.1	5
26/07/23	1:55	2.4	2.7	2.4	20	-18.3	0.4	NW	0.13	0.9	NNW	2.4	1.6	1.6	662.6	0.00	0.0	0.055	0.000	19.1	18	-5.8	16.2	4.25	 .7854	104	4	99.0	5
26/07/23	2:00	2.2	2.4	2.2	20	-18.5	0.0	NNW	0.00	0.9	NNW	2.2	1.3	1.3	662.6	0.00	0.0	0.056	0.000	19.1	18	-5.8	16.2	4.25	 .7854	105	4	100.0	5
26/07/23	2:05	2.1	2.2	2.1	20	-18.6	0.4	NNW	0.13	1.8	NNW	2.1	1.2	1.2	662.6	0.00	0.0	0.056	0.000	19.1	18	-5.8	16.2	4.25	 .7855	98	4	93.3	5
26/07/23	2:10	2.2	2.2	2.1	19	-19.1	0.4	NNW	0.13	1.3	NNW	2.2	1.3	1.3	662.5	0.00	0.0	0.056	0.000	19.0	18	-5.9	16.1	4.25	 .7857	101	4	96.2	5
26/07/23	2:15	2.3	2.3	2.2	19	-19.0	0.0	NNW	0.00	1.3	NNW	2.3	1.4	1.4	662.7	0.00	0.0	0.056	0.000	19.0	18	-5.9	16.1	4.25	 .7859	100	4	95.2	5
26/07/23	2:20	2.3	2.3	2.3	18	-19.6	0.0	NNW	0.00	0.9	NNW	2.3	1.4	1.4	662.7	0.00	0.0	0.056	0.000	19.0	18	-5.9	16.1	4.25	 .7859	98	4	93.3	5
26/07/23	2:25	2.4	2.4	2.4	18	-19.6	0.0	NNW	0.00	0.9	NNW	2.4	1.4	1.4	662.7	0.00	0.0	0.055	0.000	19.0	18	-5.9	16.1	4.25	 .7859	101	4	96.2	5
26/07/23	2:30	2.3	2.4	2.3	18	-19.7	0.0	NNW	0.00	1.3	NNW	2.3	1.4	1.4	662.7	0.00	0.0	0.056	0.000	19.0	18	-5.9	16.1	4.25	 .7859	99	4	94.3	5
26/07/23	2:35	2.3	2.3	2.3	18	-19.7	0.0	NNW	0.00	1.3	NNW	2.3	1.4	1.4	662.6	0.00	0.0	0.056	0.000	18.9	18	-5.9	16.0	4.25	 .7860	101	4	96.2	5
26/07/23	2:40	2.3	2.3	2.3	18	-19.7	0.0	NW	0.00	1.3	NW	2.3	1.4	1.4	662.7	0.00	0.0	0.056	0.000	18.9	18	-5.9	16.0	4.25	 .7860	101	4	96.2	5
26/07/23	2:45	2.2	2.3	2.2	19	-19.1	0.0	NNW	0.00	1.8	NNW	2.2	1.3	1.3	662.7	0.00	0.0	0.056	0.000	18.9	18	-5.9	16.0	4.25	 .7861	101	4	96.2	5
26/07/23	2:50	2.2	2.2	2.2	19	-19.1	0.4	NNW	0.13	1.8	NNW	2.2	1.3	1.3	662.7	0.00	0.0	0.056	0.000	18.9	17	-6.7	16.0	4.05	 .7863	103	4	98.1	5
26/07/23	2:55	1.9	2.2	1.9	20	-18.8	0.4	NNW	0.13	1.3	NNW	1.9	1.0	1.0	662.7	0.00	0.0	0.057	0.000	18.8	17	-6.8	15.9	4.05	 .7866	105	4	100.0	5
26/07/23	3:00	1.6	1.9	1.6	20	-19.0	0.4	N	0.13	1.3	NNW	1.6	0.7	0.7	662.7	0.00	0.0	0.058	0.000	18.8	17	-6.8	15.9	4.05	 .7867	105	4	100.0	5
26/07/23	3:05	1.4	1.6	1.4	20	-19.1	0.4	N	0.13	1.8	NNW	1.4	0.6	0.6	662.7	0.00	0.0	0.059	0.000	18.8	17	-6.8	15.9	4.05	 .7866	106	4	100.0	5
26/07/23	3:10	1.4	1.4	1.4	21	-18.6	0.4	N	0.13	0.9	N	1.4	0.6	0.6	662.7	0.00	0.0	0.059	0.000	18.8	17	-6.8	15.9	4.05	 .7866	105	4	100.0	5
26/07/23	3:15	1.3	1.3	1.3	21	-18.7	0.0	N	0.00	1.3	N	1.3	0.4	0.4	662.7	0.00	0.0	0.059	0.000	18.8	17	-6.8	15.8	4.05	 .7868	104	4	99.0	5
26/07/23	3:20	1.3	1.3	1.2	21	-18.7	0.0	N	0.00	0.9	N	1.3	0.4	0.4	662.5	0.00	0.0	0.059	0.000	18.8	17	-6.8	15.8	4.05	 .7866	107	4	100.0	5
26/07/23	3:25	1.3	1.3	1.3	21	-18.7	0.0	N	0.00	0.9	N	1.3	0.4	0.4	662.5	0.00	0.0	0.059	0.000	18.8	17	-6.8	15.8	4.05	 .7867	106	4	100.0	5
26/07/23	3:30	1.3	1.3	1.3	21	-18.7	0.0	N	0.00	0.4	N	1.3	0.5	0.5	662.5	0.00	0.0	0.059	0.000	18.8	17	-6.8	15.8	4.05	 .7866	106	4	100.0	5
26/07/23	3:35	1.4	1.4	1.3	20	-19.2	0.0	---	0.00	0.0	---	1.4	0.6	0.6	662.4	0.00	0.0	0.059	0.000	18.8	17	-6.8	15.8	4.05	 .7865	107	4	100.0	5
26/07/23	3:40	1.3	1.4	1.3	20	-19.2	0.0	N	0.00	0.4	N	1.3	0.5	0.5	662.4	0.00	0.0	0.059	0.000	18.7	17	-6.9	15.7	4.05	 .7868	106	4	100.0	5
26/07/23	3:45	1.3	1.4	1.3	20	-19.2	0.0	N	0.00	0.9	N	1.3	0.5	0.5	662.4	0.00	0.0	0.059	0.000	18.7	17	-6.9	15.7	4.05	 .7868	105	4	100.0	5
26/07/23	3:50	1.3	1.4	1.3	21	-18.7	0.0	NNW	0.00	0.9	NNW	1.3	0.4	0.4	662.3	0.00	0.0	0.059	0.000	18.7	17	-6.9	15.7	4.05	 .7867	105	4	100.0	5
26/07/23	3:55	1.2	1.3	1.2	20	-19.3	0.0	NNW	0.00	0.4	NNW	1.2	0.4	0.4	662.2	0.00	0.0	0.059	0.000	18.7	17	-6.9	15.7	4.05	 .7866	105	4	100.0	5
26/07/23	4:00	1.2	1.2	1.2	20	-19.4	0.0	NNW	0.00	1.3	NNW	1.2	0.3	0.3	662.2	0.00	0.0	0.060	0.000	18.7	17	-6.9	15.7	4.05	 .7866	105	4	100.0	5
26/07/23	4:05	1.1	1.2	1.1	21	-18.8	0.0	NNW	0.00	0.4	NNW	1.1	0.3	0.3	662.2	0.00	0.0	0.060	0.000	18.6	17	-7.0	15.6	4.05	 .7870	106	4	100.0	5
26/07/23	4:10	1.1	1.1	1.1	20	-19.4	0.0	---	0.00	0.0	---	1.1	0.3	0.3	662.1	0.00	0.0	0.060	0.000	18.6	17	-7.0	15.6	4.05	 .7868	105	4	100.0	5
26/07/23	4:15	1.2	1.2	1.1	20	-19.4	0.0	---	0.00	0.0	---	1.2	0.3	0.3	662.3	0.00	0.0	0.060	0.000	18.6	18	-6.3	15.7	4.25	 .7868	105	4	100.0	5
26/07/23	4:20	1.1	1.2	1.1	20	-19.4	0.0	---	0.00	0.0	---	1.1	0.3	0.3	662.2	0.00	0.0	0.060	0.000	18.6	18	-6.3	15.7	4.25	 .7867	103	4	98.1	5
26/07/23	4:25	1.0	1.1	1.0	20	-19.5	0.0	---	0.00	0.0	---	1.0	0.2	0.2	662.3	0.00	0.0	0.060	0.000	18.6	18	-6.3	15.7	4.25	 .7868	106	4	100.0	5
26/07/23	4:30	0.9	1.0	0.9	21	-19.0	0.0	---	0.00	0.0	---	0.9	0.1	0.1	662.2	0.00	0.0	0.061	0.000	18.5	18	-6.3	15.6	4.25	 .7868	106	4	100.0	5
26/07/23	4:35	0.7	0.9	0.6	21	-19.2	0.0	---	0.00	0.0	---	0.7	-0.2	-0.2	662.2	0.00	0.0	0.061	0.000	18.5	18	-6.3	15.6	4.25	 .7868	105	4	100.0	5
26/07/23	4:40	0.4	0.6	0.4	22	-18.9	0.0	---	0.00	0.0	---	0.4	-0.3	-0.3	662.2	0.00	0.0	0.062	0.000	18.5	18	-6.3	15.6	4.25	 .7868	40	4	38.1	5
